Feats	FeatsGroup	1	2	3	4	5	6	7	8	9	10	11	12
dep_dist_nmod	SyntacticDep	0.0139859262570037	0.0214736193940862	0.0230535260539178	-0.00157458593962536	-0.0232529613344267	-0.0362835670358742	-0.0249381559741682	-0.00537308760307694	0.0156379364070283	0.0168983258747417	0.0260388684740664	0.00828083019636734
dep_dist_nsubj	SyntacticDep	0.0362605846675203	0.00330453613246776	0.00464548105665729	0.00106639180720047	-0.00295808299710114	0.0114552723544474	0.00142135184568777	-0.00383608451943379	0.0220330935831508	0.0265723795959243	-0.000405491769151738	0.00675681591934087
dep_dist_obj	SyntacticDep	0.0064881980357311	-0.0150277419148354	0.00519866150767715	-0.0143826772863285	-0.00930667793922758	-0.00943573456773304	-0.011720301629419	-0.0405915008612114	-0.0170274253298113	-0.0173062210771229	0.0102682443205093	-0.00680032405221134
dep_dist_obl	SyntacticDep	-0.00959669062574759	0.0217710600458848	0.00600949072048604	-0.00404664702562664	0.0032142530787992	-0.0161859091901921	0.00657476255231777	0.0207078666023342	-0.00962022402663182	0.00046298629952521	-0.00612728684067453	-0.00744174990136984
dep_dist_punct	SyntacticDep	0.0017461865100408	0.0290090361790027	0.00754900541722405	-0.0206593145891192	-0.00413181209036652	-0.00435646680839296	0.000296004940405294	-0.000970690198388478	-0.0115246308904457	0.00545103569501531	0.00571549896832053	0.0319558385425684
dep_dist_root	SyntacticDep	-0.00445141603133114	-0.0111588447928125	-0.00382591943699635	0.0112966553653982	-0.0152827182771037	-0.0158020360683289	0.0160611891780314	-0.000838686695999086	-0.0254909434258417	-0.00174557697514368	0.028202089679768	-0.00303921670711938
max_links_len	TreeStructure	-0.0124139722197847	-0.0479854295979957	-0.044504907203091	-0.00544048103867207	-0.000576997258642647	0.0234170142147586	0.0119936147041635	-0.00351774123974589	-0.0303482367760689	-0.0175201400857618	0.0154191456382278	-0.0136814485544122
n_prepositional_chains	TreeStructure	-0.0138667645080948	-0.0330289920789348	-0.0167156631138982	-0.0156835933767595	-0.0207640971177768	-0.00449758314726468	0.0194533328222956	0.00557401219136017	0.0225425148706568	0.0453269593568259	0.0360614804922291	-0.0132902013456054
obj_post	Order	0.0261986963768599	-0.00212691694667726	0.000249093770909521	0.0088056886692561	0.0245157066067539	0.0104347312796874	-0.0229769484625957	-0.0322701267768731	-0.0272942939955356	0.0171054983372632	0.00509142015012592	0.00521465961051974
prep_dist_1	TreeStructure	-0.016513720774582	-0.0397466709760515	-0.0179365820168313	-0.0354128525706222	-0.029528200034071	-0.0309562727226213	-0.0130905948975567	-0.0223331365865284	0.0167527775205394	0.000475504503065034	0.0228171156155929	0.0322442113752438
principal_proposition_dist	Subord	0.0077467478473642	0.02460069658548	0.0048506683291616	0.0036486678521364	-0.00480017066952562	-0.0220113093114414	-0.0011556603581867	0.00340124458265278	0.00231019881056534	-0.0104838146591592	0.00529063444629863	7.13996165234045E-05
subj_post	Order	0.012020787625787	0.0165345138099119	0.0398578890337114	0.0320077371728461	0.00657741200264955	0.0103783741547729	-0.00307191315054629	-0.000474724860431606	-0.0165957911360818	0.0183008252115184	-0.00267344628556164	-0.0150178744679754
subj_pre	Order	0.0117418110025392	-0.000586768565349071	-0.0221521706654573	-0.00703007388052819	0.00203104229965868	0.0266824712642957	0.0335952298662824	0.0100889554327604	0.0335307661457269	-0.00477471323000762	0.00354608704987094	0.00412467868862686
subordinate_dist_1	Subord	0.00656918193935162	-0.0105980970913444	0.0219874687427949	0.0320184703400741	0.0020895397169358	0.0221104086252137	0.0315234620251064	-0.00763698650898295	0.00627247294798901	0.00245301001267122	-0.00132773312048458	0.00456445503222016
subordinate_post	Subord	-0.0023801315747462	-0.00577585461260369	0.00258528166929181	-0.0116625967770204	0.00418834002918709	0.014020889107951	-0.008391754466946	0.000790052453471732	-0.0174132489355276	-0.024372884883337	-0.0146571102195627	-0.0335145439153391
subordinate_proposition_dist	Subord	-0.0136233180799453	0.00239129848482562	-0.0103237404912795	-0.00211459391859398	-0.0137412610404708	-0.0169140889061504	-0.0286938266863734	-0.00104254749567412	-0.00771596259112931	-0.0009912902475175	-0.0219222259441335	-0.0297762535272283
upos_dist_ADJ	POS	-0.00858646719382507	-0.0195324266171998	0.00721580659466537	-0.00487425910326907	-0.011715629458048	0.00335701799361428	-0.0233591097382588	-0.00647975934523875	-0.0197905643770791	-0.00874197239145777	0.00841799409131984	0.00935080694064363
upos_dist_ADP	POS	-0.0299210333957213	-0.00795040595123647	0.00137975631227217	0.0176940244353248	0.0181957470605208	0.0221798987139878	0.01034560529719	0.00135229828901748	-0.0185502267516166	0.0105258169254517	-0.00749507333310014	-0.0313907844477408
upos_dist_ADV	POS	0.0109865389354647	0.0180752219443168	0.027775528141046	0.0278928853282975	-0.00333794743094407	0.0188879929198166	-0.000677262435457266	0.00395944998977386	0.012147891934651	0.0185019344891637	0.0152653369279642	0.0291378730937262
upos_dist_AUX	POS	-0.0167080278624539	0.00285062496212933	-0.00458457897050526	-0.00749251673953064	-0.0242969452131268	-0.0136074569671117	-0.00744141674744768	-0.0202305454991301	-0.025455390211462	-0.0405558594862605	-0.026330177799904	0.000665338726189936
upos_dist_CCONJ	POS	0.00863872228001548	-0.0128120856291422	-0.0258401926045749	0.00318284324678721	-0.00432100129533828	-0.013061298418949	-0.019609703211042	-0.0165608414893478	-0.00730511800797074	0.0197245440185787	-0.00294420202537051	0.00897359658220447
upos_dist_DET	POS	-0.0107144309842213	-0.0245801841317965	0.00542143459036179	-0.0193070599039282	-0.0387104530903174	-0.0328563073102367	-0.0046954910602732	-0.0063094470457901	-0.00513564613889199	0.00344537806779427	-0.00830799365608772	0.0398196276542057
upos_dist_NOUN	POS	-0.0011228934424917	-0.0169759790142762	-0.0179745022639881	-0.0148907583313635	0.015672947770156	0.0175035196316576	0.0102225908465983	0.0203533716951016	0.0113195440302024	-0.00347662488876063	0.00289222250800033	-0.0379200646575586
upos_dist_NUM	POS	0.00537941078641861	0.0112117542885539	0.0171746740207541	0.0269902399750735	0.00221563760818179	-0.00889809302039496	-0.00935546728410395	-0.00400939340472531	-0.0180965888550964	0.00386125473885126	0.0130219983863695	0.014952067150557
upos_dist_PRON	POS	0.00451682265270836	0.00633058259174138	0.0180607709452734	0.00144454778490574	-0.0145082841670329	-0.00323823247367778	-0.0328496331775879	-0.0158254096355969	-0.00280785244447354	0.01275227928645	0.00871518685513803	0.031674985791714
upos_dist_PROPN	POS	-0.0253790290851317	-0.0067698093866543	-0.0147542200007284	0.00776763253932477	-0.00209749989563974	-0.0113714628198428	-0.0107577554869273	0.0169704618128647	-0.0101033600736423	-0.00636226495613981	0.0183597641744275	0.0272335937572443
upos_dist_PUNCT	POS	0.00593354476557786	-0.00546692176988095	-0.0189508807606379	-0.0187803948931007	-0.0291128887640341	-0.0143545538376348	-0.0134184419303448	-0.0286753470876935	-0.0303457899862148	-0.0235048995550059	-0.0198236037193182	-0.0213397171682258
upos_dist_VERB	POS	0.00509854797315374	-0.00550052916157432	-0.0162762621512485	0.00683331361199739	0.00189519068440529	-0.0243776847586239	0.000615608740121783	0.0272342887697012	0.0165806002503993	0.0259356597773854	0.0169227331869797	0.0135554551003581
verb_edges_dist_1	VerbPredicate	-0.0250722011210579	0.00416706664579132	-0.00228261936759835	-0.0221922331465278	0.000913529916533097	-0.0125843486364319	-0.0131784695045646	0.000819217449930418	-0.0229870723059246	-0.00492100592004472	0.00248690261188086	-0.00974655423602546
verb_edges_dist_2	VerbPredicate	0.00712478319449183	-0.0172559931609201	-0.0210819892132258	-0.0227420141265233	-0.0230963279114937	-0.00374915729719736	-0.00152151156135417	0.0166170454537838	0.0077546015410875	-0.00673946511076996	0.0184563755314439	0.0296303002414931
verb_edges_dist_3	VerbPredicate	8.52394558910599E-05	0.00782832977592734	0.0152139758428103	0.0343126799103849	0.0465426735593187	0.0260553937766048	0.0189106133594607	-0.00390704569731405	0.0137047405281305	0.0268631594619724	0.0198817750784882	-0.022523659431612
verb_edges_dist_4	VerbPredicate	0.0174912274616331	-0.0155213429393547	-0.00768632819206252	-0.0201521203429188	-0.00573518326763582	-0.0102178233114605	0.00313835394062777	-0.0120177562981511	-0.000333489926195159	-0.0161022594892347	-0.0173266529248627	-0.000482581343384471
verbal_head_per_sent	VerbPredicate	0.00769767474264916	0.00494084450955238	-0.0134966690510197	0.0211185365235965	-0.0178094342460442	-0.0277189103119218	-0.0193326940181897	-0.0151394035306104	0.00362725193578129	0.00131751345395118	0.000586820995803657	0.00209780137961732
verbal_root_perc	VerbPredicate	0.00570682351097412	-0.0292930136795525	-0.00315469769609718	0.010713520918823	-0.00511588335287589	-0.00510887490145197	-0.0149859031182088	-0.0316619314205762	0.000704338828566107	0.0177676830806548	-0.00679323665529911	-0.024191213251845
verbs_form_dist_Fin	VerbInflection	0.0126404664169827	0.0366507698862363	0.0102685076730289	0.00966148654724506	-0.00362942393343453	0.00634772696212943	0.0310978765407571	-0.00327287887119324	0.00844418502775058	-0.0294053390608347	-0.0128392945993633	-0.0190020311004145
verbs_form_dist_Inf	VerbInflection	0.0520291119206542	0.0201569906904603	0.0318382640784281	0.0365493843924135	0.0261057115129049	0.027274968341815	0.0203616670403783	0.0248786459257682	0.038531339322632	0.0261147718485245	0.0225193000062248	0.0258973814146524
verbs_form_dist_Part	VerbInflection	0.00337245687364085	0.00476026392623989	0.000120470143983722	-0.0158374275081218	-0.0157447381963017	-0.00907300546554267	-0.0328729122288113	-0.0470566133625918	-0.0310511564506069	-0.0125627303063955	-0.00756460229442239	-0.0022003406259335
verbs_mood_dist_Ind	VerbInflection	-0.00872455192291501	0.00557121095751037	0.003315565205177	-0.0125641687365779	0.00758773337525126	-0.0213657491890358	-0.0289155774990862	0.0015242464892418	0.00464150435673041	-0.00479032465383457	0.0142809868482561	-0.00441029586726825
verbs_num_pers_dist_Sing+3	VerbInflection	0.0286378746352674	0.00159189988797011	0.018335236219508	0.00696829032726052	0.000551325401524929	-0.00996215010123683	-0.00394975964119843	-0.0116069362531586	-0.00111740971119617	-0.010594601268531	0.017216122818625	-0.00914106955171196
verbs_tense_dist_Past	VerbInflection	0.0156017328783049	0.0468804038197736	0.041729433723588	0.0426128270031986	0.0418716732747695	0.0167758304326234	0.00483731385104467	-0.0127313882749514	0.0147560941155925	0.0139121420605438	-0.000645972328556691	-0.0153764521722322
verbs_tense_dist_Pres	VerbInflection	0.00106392418639139	0.0242409173938342	0.0181803070860457	0.0246911708246268	0.0305370737608316	0.0310433292021525	-0.0118397289193058	0.0260121916111663	0.00281871155066312	0.00247515480061	0.00355054911104981	0.0303359082042974
xpos_dist_A	POS	0.0114470655581809	-0.00411813127231689	0.0167976711237597	-0.00103820713668355	-0.00727126530520546	-0.00438188689341918	-0.00234368072233125	-0.0118621502998801	0.00265198270502884	0.00564636244077364	-0.0188578401470637	-0.0172064897376623
xpos_dist_B	POS	0.0363775474082811	-0.00598405464141798	0.0113476484132762	0.00859583360340836	-0.00368806098872267	-0.0283148253612678	-0.020382815367357	-0.0105130443371139	0.00424886256836037	0.0094372643362459	-0.00191810508799564	-0.0161109264019737
xpos_dist_CC	POS	0.0139812274991912	0.0103838469058274	-0.00969704435194559	0.0165142628737064	-0.01406387660867	0.0228447248935706	0.00909509122064306	0.0306227318129999	0.0155186085408205	0.0397331401056441	0.02007354290925	0.0289820374954484
xpos_dist_E	POS	0.00504214180731723	0.00582540259271853	-0.0178837727219487	-0.014980289846658	-0.0197453035834452	0.00466173121405563	0.0161637779601825	0.00312953174877792	0.00509856389656699	0.0248316098751606	0.0189291346565323	-0.0202352549893294
xpos_dist_FB	POS	0.00931210772200512	0.0125108784931498	0.0106046827799338	-0.00578687411729846	-0.0125768245305628	0.0151310405021162	0.0268546668590919	0.00698815882142297	-0.018399292994675	0.00568414721589242	-0.00183817074674642	-0.00508897833833728
xpos_dist_FF	POS	0.01989335934946	0.0120235885771831	0.0139022751430389	-0.00788112286594281	-0.000423184099472359	0.0128802635092042	0.00663951748244594	0.0117447290309639	0.00495995839366553	-0.00146242978288132	0.024653040644564	0.0114593469243539
xpos_dist_FS	POS	0.0271053034966907	0.00244581394156237	0.0211310823369784	0.0197927891576833	0.0190861691277146	0.0042009012009852	-0.0123384294320099	0.00142665632483564	0.00245308574542016	0.00843593032034057	0.0407768976686845	0.0234502051282609
xpos_dist_N	POS	0.0119300519400671	-0.0259642763190408	-0.00717623713627482	0.00359604970711467	0.0142434455487674	-0.0260829690538816	-0.0209086227073943	-0.00788097231802027	-0.0179138988371583	-0.0186878755127237	0.0338601119823164	0.00791299164945707
xpos_dist_PC	POS	0.0171126290553185	-0.00286419724729993	0.00409241150406514	-0.0218919155629229	-0.00936702037874027	-0.0005699175584819	-0.0187737329771515	-0.0331544628513853	-0.0263192301439878	-0.00711343929203372	0.0149869751709516	0.00555595962675166
xpos_dist_RD	POS	-0.0279505812123	0.0112081060117802	0.00208545850920352	-0.0259065628169582	-0.00562751399255617	-0.00540721919358804	-0.0237730859196714	-0.0213179575406077	-0.014700462649613	-0.014445631115712	-0.0125239296871265	0.0380615894591666
xpos_dist_RI	POS	0.028653802618997	0.0184503939406886	-0.000572093581217337	0.00839870911092154	0.0362840028624618	0.012024903010445	0.00474041071984069	0.00910048311948464	-0.0177704367910544	-0.0136485457434374	0.0190384967457087	0.020554029541244
xpos_dist_S	POS	-0.031799293421293	-0.00422845998957148	-0.0151455108138229	-0.0109106228862108	-0.00335979758451414	-0.00672046120727525	0.00280310877697851	-0.0255258252837052	-0.00600292663930597	0.013172572120669	-0.00675826614242267	0.00132512395510142
xpos_dist_SP	POS	-0.017326052852743	-0.0214544515609511	-0.0109795885286356	-0.00170398963282884	-0.0115772188833393	0.00108150650105485	-0.0101252565143595	-0.00727279154338114	-0.00520957742249388	0.00628164492351568	0.0133897575285103	0.0146953305375571
xpos_dist_V	POS	0.00677972562713927	-0.00302991896917218	-0.00627420509485904	-0.00286016942331691	-0.0186980909427826	-0.0114573128704697	0.0184718070319841	-0.020641439688207	0.00218461163070673	0.0345935778879149	-0.0102329235295282	-0.0450361141733815
xpos_dist_VA	POS	-0.0177420235449395	-0.00719996426512512	0.00644983910321543	0.00802344372846741	0.0144889095431707	-0.00172697637991508	0.0202761548045356	0.0436446712371747	0.046991125429047	0.0325250397992153	-0.0176866628458091	-0.0154436545634305
