Feat_group	feats	1	2	3	4	5	6	7	8	9	10	11	12
VerbInflection	aux_form_dist_Fin	0.001918047350732	0.009558562952686	-0.005507241396845	0.000340976769454	0.003654343255612	0.006619842647095	0.013438074751352	0.007188323892897	0.007410619644989	0.005513530217731	-0.000708129179498	-0.009373345980023
VerbInflection	aux_mood_dist_Ind	-0.000168612264876	0.012241441782122	0.007880827546655	0.004834839165939	0.011746144350398	0.010858871882638	0.019485763215079	0.004470025318016	0.019511114046074	0.013192410607686	0.006944293061447	-0.015142290576243
VerbInflection	aux_num_pers_dist_Sing+3	0.007389231245285	0.000923554880944	-0.005661573942934	-0.008085767061359	-0.012318663302394	-0.004976828816282	-0.002480743059313	0.000785548582254	0.001515090201637	-0.00534270154233	-0.008154781822891	-0.009571921683525
VerbInflection	aux_tense_dist_Pres	0.001125870178058	0.006939738986328	0.001712654230577	-0.002563900365311	0.002988332059478	0.005951401710301	0.010773513707462	0.00667168789631	0.01389631883449	0.002699432314586	-0.002631853424092	-0.01243518279711
TreeStructure	avg_links_len	-0.006800773254437	-0.006069209169373	-0.006325530539453	0.011188534738745	0.002598295508835	0.010771996210192	0.007054698805873	0.005849053458597	-0.006583990905999	0.004627951928165	-0.007644008159571	-0.005735913718658
TreeStructure	avg_max_depth	-0.008436670484505	-0.003447353911926	-0.00092369365952	-0.00248600345947	-0.000954632653399	0.003166825597266	-0.005927600908509	0.00369167003692	0.003695441504875	0.00229275953379	0.004992783117616	0.003222271792867
TreeStructure	avg_max_links_len	-0.002085607769968	0.006595310426838	0.006217133710131	0.008679949601154	-0.003298698161314	0.006577429394785	-0.000383836980724	-0.001760762108776	-0.002465822152472	0.006114303472764	-0.010802592620806	-0.007042398457067
TreeStructure	avg_prepositional_chain_len	-0.017313458250435	0.011106653264457	-0.011353050963354	-0.005937055262433	-0.003419621201927	0.003582690719052	0.01237193969537	-0.001367568599505	0.002588428985572	-0.012593890781972	-0.00528499691005	-0.004500395630127
Subord	avg_subordinate_chain_len	-0.002011532208529	0.001212553227681	0.007006203418001	0.001367386579674	-0.003007321476114	0.003314329313665	-0.001015622856054	-0.002736266346363	-0.012092280751046	-0.023689087774099	-0.007542865764029	-0.006352058034553
TreeStructure	avg_token_per_clause	0.013859837541152	0.010236948260832	0.001056955133799	-0.008315297034183	-0.007789871399728	-0.002404462515427	0.011813401056645	-0.002873793422317	-0.007013190743269	-0.005432466596708	-0.014087188011183	-0.015890075373198
VerbPredicate	avg_verb_edges	-0.001687837589371	0.000431297070218	0.005312294104183	0.001451774219812	-0.002126598375301	-0.000798758845072	-0.012063263670875	-0.009790845338156	0.014078641680093	0.000818948260413	0.004658491085543	0.00245986847202
SyntacticDep	dep_dist_advcl	0.005267346647836	0.004573367038762	0.008274131514009	0.005662662993063	0.005758222262304	0.010113924107008	0.013877420926359	0.00621626489292	0.003070207206358	-0.001318530438218	-0.009660911103891	0.004518099914414
SyntacticDep	dep_dist_advmod	-0.007806753316986	0.006329189837997	0.000841635649749	-0.005374060220114	-0.007910843914493	-0.000409897174263	-0.008899582688126	0.003026952082959	-0.004879618678878	0.002795244281447	0.006819687334332	-0.006180267818317
SyntacticDep	dep_dist_amod	0.012245825437807	0.00137443432471	0.003242736345927	0.005168031090714	0.010100264410132	0.01537916894956	0.015666480726858	0.013549016771144	0.007247218430342	-0.008868180176084	-0.009585060318685	-0.00104518922192
SyntacticDep	dep_dist_aux	-0.012891763156482	-0.00677069486621	-0.005395116233018	0.001023537369094	0.000695865288955	0.00504690539245	-0.010258349148802	-0.007675815594988	-0.01311589499169	-0.003491046927609	0.007414227142725	-0.014108183754622
SyntacticDep	dep_dist_case	-0.008161306606069	0.001623295369359	-0.015973550054395	-0.01285506653948	-0.00065021571615	-0.002297517976825	0.001156631110662	-0.004114950406156	-0.00164833563506	-0.013562603088333	0.003700267936426	-0.003655824891589
SyntacticDep	dep_dist_cc	-0.000278446638708	0.004723579249003	0.003851091601701	-0.006182574627994	0.004877658723534	0.010738324901988	0.013478544218354	0.004694277634225	0.004128043095413	-0.01122046180263	-0.00467461188128	-0.006033590578982
SyntacticDep	dep_dist_conj	0.005333477987442	0.004004903184042	0.005270080982905	0.002857630947609	0.003115229271535	0.011866509853636	0.010907689336741	0.002338336317594	0.009116564618927	0.003726869302754	3.14053194277749E-05	0.003183174148875
SyntacticDep	dep_dist_cop	0.002894617447378	-0.00225792471938	-0.006157077248753	0.006183519084822	0.001944406283385	-0.00151128655243	-0.013818012647447	-0.007678625751852	0.00685729045145	-0.000949987165489	-0.005201701000865	-0.008295508930539
SyntacticDep	dep_dist_det	-0.005049531891885	-0.025681554046155	-0.017603006039698	-0.003883281881053	-0.018689812323045	-0.011287213222276	-0.010500609537211	0.003387494029528	0.006243629654381	0.004164793061329	-0.001639108799367	0.001312789071803
SyntacticDep	dep_dist_mark	0.007934501932568	0.011774283965872	0.017542869591963	0.015611501859146	-0.006049837608512	-0.001615533573211	0.002523511741954	-0.01046113604154	-0.011084750966151	-0.010169562964109	-0.002744139964232	-0.013053800074788
SyntacticDep	dep_dist_nmod	-0.004768175029958	0.014340206611772	-0.00082677661472	-0.005112184963656	-0.004804514858207	0.008600637008012	0.003489741626802	0.00315499755914	-0.004784779669308	-0.016800483386889	-0.013807627741033	-0.001327802306429
SyntacticDep	dep_dist_nsubj	-0.016932080318425	-0.006600162843732	-0.011183561889608	-0.005544994455209	-0.000385395213968	-0.001830930652806	0.001340863419599	-0.009492913484673	0.009332293636681	0.006207667631277	0.005391766037506	-0.003827567283596
