Feat_group	feats	1	2	3	4	5	6	7	8	9	10	11	12
VerbInflection	aux_form_dist_Fin	0.649018821848662	0.65204328763478	0.650653588201851	0.644408226072694	0.65301705767193	0.653297473347672	0.645150593008256	0.626902050863218	0.596130198462286	0.579865755228308	0.546921453237921	0.504935081967296
VerbInflection	aux_mood_dist_Ind	0.714238935154854	0.722341839099361	0.725664264264524	0.721037524735047	0.731182937880598	0.727763198981748	0.725569462373984	0.705896482063504	0.669887417470543	0.646136769664965	0.607860112010947	0.570240785542685
VerbInflection	aux_num_pers_dist_Sing+3	0.698897507202811	0.708403469839832	0.719547558214507	0.704893097220038	0.711292426863751	0.709036949064936	0.704941969198367	0.682076035099743	0.652661898069929	0.631720641642896	0.602293702154766	0.567147182711228
VerbInflection	aux_tense_dist_Pres	0.708705396107318	0.709330912765344	0.714751081496181	0.707962262212445	0.712411034290449	0.71001211810702	0.702524683754375	0.678768650483011	0.640712592122737	0.632954717694949	0.611592228561827	0.574775612876796
TreeStructure	avg_links_len	0.732219240379181	0.72820642127707	0.739619672884584	0.73497675687561	0.738307764929224	0.744753383172747	0.770699665841477	0.774454124451784	0.779239018947717	0.771353256590239	0.74948906272723	0.72685059178954
TreeStructure	avg_max_depth	0.723488774068139	0.715928967834235	0.714356862031243	0.716800980719468	0.716960817492646	0.723628814304311	0.729287772290724	0.728945581621286	0.727217526016	0.715905683830132	0.694428027340586	0.660752723916295
TreeStructure	avg_max_links_len	0.747404334034182	0.749184372880107	0.762005543566638	0.760832834446274	0.76393746010332	0.772842919193649	0.79355251861388	0.795491529036706	0.793036139308006	0.787931399914895	0.768835504508577	0.742164884730639
TreeStructure	avg_prepositional_chain_len	0.711729971090134	0.703959643428718	0.699605993808514	0.703914394979302	0.703463764702631	0.706547237619862	0.701617022239666	0.694704328536804	0.672292301598349	0.638865897381552	0.577697372717154	0.532877346449405
Subord	avg_subordinate_chain_len	0.703989370231741	0.695998572344593	0.688732497718153	0.694119894848334	0.695274454218636	0.710602471132415	0.706993470586354	0.69994809043732	0.684059241859897	0.658340515869207	0.622306738970538	0.574457347496264
TreeStructure	avg_token_per_clause	0.532703933259416	0.525873631265637	0.518562521407035	0.517445565531738	0.526392559643764	0.54399039765777	0.552395142489394	0.557467616176142	0.552795912157814	0.528737958272568	0.509800616777242	0.462053045159191
VerbPredicate	avg_verb_edges	0.441993354751185	0.437486319757439	0.43498025632579	0.429210279012794	0.439428085590272	0.450118266826522	0.480902876144178	0.480246963781779	0.479050698531404	0.470190002503184	0.444572501640889	0.402528216892081
SyntacticDep	dep_dist_advcl	0.427216617275354	0.426274032108839	0.412965583466016	0.410208737788203	0.413909109237303	0.41512822605631	0.414916112916847	0.413066365086368	0.406252476416001	0.391666741128994	0.363518387273859	0.323624509017089
SyntacticDep	dep_dist_advmod	0.78871216459164	0.763095594688503	0.746716571520182	0.733973221681354	0.730084256452269	0.726317952944657	0.704843799578575	0.685163393974036	0.663090022507304	0.634608585694417	0.578797401413412	0.526136017690673
SyntacticDep	dep_dist_amod	0.639612774358241	0.629128208196594	0.61871415318659	0.622193689890282	0.632472616393306	0.649382984684013	0.651917458036521	0.647640626254953	0.630135577669878	0.606883385317489	0.561592073447055	0.4969223334398
SyntacticDep	dep_dist_aux	0.665475823593588	0.65609082847663	0.660632523746135	0.660644217585325	0.678120875639194	0.672875089087344	0.672425808606723	0.667024609895415	0.641419958569509	0.62325337550734	0.592836350670876	0.557472848936992
SyntacticDep	dep_dist_case	0.863898997419786	0.860934518859737	0.851183305298066	0.853930719164186	0.855812071235734	0.869630923350395	0.857161645023764	0.839723143341045	0.810769117411568	0.766567446428316	0.693989671514638	0.62238465692091
SyntacticDep	dep_dist_cc	0.821516370652294	0.805740241642195	0.800099983385926	0.800613788252189	0.806036410075712	0.808364605752719	0.797229383311725	0.779979447030167	0.749613199670919	0.71611498938538	0.648171034921764	0.552815347864357
SyntacticDep	dep_dist_conj	0.731627254989482	0.720841113776663	0.716084333457911	0.724695594817801	0.728167216970682	0.741703638187812	0.745261338772717	0.728090902484592	0.719437723257337	0.697927140746228	0.646470322628868	0.564495762214984
SyntacticDep	dep_dist_cop	0.599738957849026	0.600423161068037	0.604370262957057	0.596808115624344	0.612046524825823	0.616737564257647	0.621406845614204	0.6080423101915	0.584157515244989	0.565106463894526	0.527002452488687	0.476487394490999
SyntacticDep	dep_dist_det	0.883246739908679	0.880400406028911	0.874204998574281	0.869302358376127	0.867995039999814	0.870780051666562	0.862834661040949	0.842553047337192	0.817861197390831	0.792550609338569	0.730292186112956	0.670731153298472
SyntacticDep	dep_dist_mark	0.618158749148707	0.616066430880426	0.609112006894036	0.616894083553692	0.62555388575147	0.640215464676723	0.642943614779967	0.638548639460762	0.623415691751865	0.599766283078742	0.554970234600619	0.511765540162766
SyntacticDep	dep_dist_nmod	0.737658861006988	0.734340582472524	0.729282400421775	0.736133874261834	0.737546555095448	0.741075177144534	0.738544089223419	0.733966322638121	0.711575081075648	0.679274811514231	0.616274581953694	0.565310528191841
SyntacticDep	dep_dist_nsubj	0.606737296051221	0.604422517748111	0.602571280704109	0.598399627503177	0.602033076505607	0.615809337426711	0.634982988040653	0.64114269308511	0.631374065723127	0.613958882541877	0.579966740130356	0.522413305135166
SyntacticDep	dep_dist_obj	0.646201321418091	0.63664437659903	0.621085554713481	0.623183168893922	0.629035452551895	0.652942690876775	0.662055755582186	0.65111183321246	0.645875249486901	0.61948512221945	0.572470921395508	0.527270943782846
