Feat_group	feats	1	2	3	4	5	6	7	8	9	10	11	12
SyntacticDep	dep_dist_obl	0.028295600045953	0.03405872543636	0.032224325605142	0.025986390538003	0.020835373756636	0.028300878787108	0.023257186569392	0.011373453908658	0.019971308001416	0.018258122996329	0.017743183752997	0.000203417282507
SyntacticDep	dep_dist_punct	0.015300129150311	0.00541278545826	0.020192172226913	0.013065071485597	0.017004804358124	0.01649201355647	0.015640270872697	0.019326639963759	0.010658025639358	0.018405718530156	0.018716076952707	0.009894224037233
SyntacticDep	dep_dist_root	0.914905753352098	0.912803872038984	0.910031889643686	0.90927989504216	0.910120392691214	0.910272071382164	0.908483057944263	0.904634791693564	0.898895347347499	0.889990101024306	0.8709426409402	0.844265649118415
TreeStructure	max_links_len	0.563031864235518	0.56452454387811	0.560215356957181	0.560699427824066	0.561062743309531	0.561327340171005	0.558500797442991	0.557779306040104	0.551860479030444	0.54690503777954	0.535971070866398	0.51916774510419
TreeStructure	n_prepositional_chains	0.264233375034945	0.264027459439583	0.255839609585821	0.261497275851087	0.264348227648693	0.262453218319144	0.2597018993255	0.263345975855391	0.260712058566667	0.255470224358086	0.241381316254282	0.24105157570287
Order	obj_post	0.135428968011152	0.138557634822091	0.133699920612576	0.13182916644319	0.135954461035299	0.137173192929597	0.142291670485489	0.139005331623488	0.136124976497979	0.136342836156729	0.127859660124614	0.120349754782473
TreeStructure	prep_dist_1	0.079178056328992	0.08765128823088	0.087949889839675	0.091006346395938	0.088888013201909	0.086196431457098	0.083136035551276	0.085332072000873	0.078635395683699	0.071521905146363	0.066740238716062	0.073288819210951
Subord	principal_proposition_dist	0.110865371209871	0.111679311600446	0.10777768565022	0.111014273434872	0.110612128744367	0.106232109201866	0.097782925284694	0.103021289243445	0.099236381910623	0.103877812534375	0.108332534939142	0.094371908319539
Order	subj_post	-0.000691475991603	-0.012079543537293	-0.006900578540669	0.000647618888718	0.002520912307801	-0.002668740415241	0.002760075282877	-0.006409831837831	-0.01252852599986	-0.01626385612475	0.003207302547017	-0.007460828435293
Order	subj_pre	0.125701216372897	0.118627535574725	0.114369654979083	0.116708194134444	0.113909138423991	0.1169138713184	0.126734592839117	0.121637409295755	0.121712602474509	0.110590122327934	0.118899715704067	0.108237583279021
Subord	subordinate_dist_1	0.220436512468471	0.223741909721905	0.217407484723952	0.218391589523332	0.226016245100351	0.224061127077384	0.222924149079397	0.227795589697166	0.220386646954183	0.219897687055462	0.217066952033554	0.200494368582862
Subord	subordinate_post	0.235106236581789	0.233288141342182	0.234658948330417	0.230744148986347	0.237301755630292	0.237857714551194	0.238043367615683	0.239953102541848	0.239379441272833	0.238460929641613	0.226500254391341	0.221310414913402
Subord	subordinate_proposition_dist	0.290554820211572	0.287455223877483	0.286546639952199	0.285035953591566	0.29252193844032	0.291032134439342	0.289159573477656	0.290882482055397	0.285993921016346	0.285270854947235	0.280176592430882	0.267361212175918
POS	upos_dist_ADJ	0.020059618218744	0.018297817489197	0.010172755577545	0.007317106641426	0.012495999734425	0.009884112622513	0.013384485835335	0.015049613567504	0.008936656111729	-0.002238609251871	0.004849459375808	-0.008995162172243
POS	upos_dist_ADP	0.064827478269	0.062581776916257	0.059494811516764	0.063310683756044	0.067775366979884	0.069852590708707	0.066672596026548	0.076116052210177	0.072041087966763	0.067740360911525	0.064779748731992	0.065938403885276
POS	upos_dist_ADV	-0.012429659223885	-0.014518680878597	-0.007225084155452	-0.012302358273847	-0.006299864376897	-0.01820557833795	-0.015550848202586	-0.012634504936307	-0.015027202659143	-0.017640772512733	-0.014119945498465	0.000156536745222
POS	upos_dist_AUX	0.029480407125218	0.016275170480165	0.014143499540967	0.012166004684196	0.012862032345576	0.015817363039376	0.014829913822292	0.009465481030026	0.012260398566778	0.010841588321004	0.008073144551553	0.006850129061821
POS	upos_dist_CCONJ	0.046787927509763	0.042347600782833	0.035827702681378	0.037310708682462	0.035078460521347	0.020555245404522	0.032136386155234	0.036968746327924	0.042827975056532	0.018603956237027	0.025805738075808	0.022330040567632
POS	upos_dist_DET	0.021308392770735	0.008841675481858	0.005287307698423	0.017235909090226	0.011084434235952	0.016683490928536	0.016169029288535	0.020052474571893	0.012523893180187	0.009980025275054	0.022854149904949	0.029739886034794
POS	upos_dist_NOUN	-0.001983188062705	0.000762207424361	-0.002652518627158	0.000550800042395	0.01104588030096	0.003830819653317	-0.018507104158357	-0.00979332408683	0.004576897936966	0.00325895672128	0.007276104317496	0.000822081760651
POS	upos_dist_NUM	-0.008505088715782	0.006790266887339	0.019203192242671	0.009091633370732	0.006381183946724	0.01310308200984	0.004364075437213	0.007569502911874	0.015708303799334	0.008691903291514	0.00396593899891	-0.009265129678913
POS	upos_dist_PRON	-0.014009925556037	0.003325687811901	0.011836443340101	0.013934033331919	0.008082287905549	0.018749115934826	-0.003487474593163	-0.0005988728094	-0.004070483330292	-0.006421016298469	0.000698337441455	-0.007131864027721
POS	upos_dist_PROPN	0.009282808800349	0.010116678482987	0.009658082193739	0.010082390385758	0.014092182960055	0.018562513998077	0.007699526270946	0.019364505587583	0.013892577178906	0.008815596306466	0.011333119883451	0.008896225119848
POS	upos_dist_PUNCT	0.015300129150311	0.00541278545826	0.020192172226913	0.013065071485597	0.017004804358124	0.01649201355647	0.015640270872697	0.019326639963759	0.010658025639358	0.018405718530156	0.018716076952707	0.009894224037233
POS	upos_dist_VERB	-0.002524325546912	-0.007383066050386	-0.009162977839561	0.0006706091779	0.005698251182639	0.014098194493768	0.010153104645816	0.017546873749943	0.01346844259746	0.0123030420471	0.004108195309008	0.009872864169248
VerbPredicate	verb_edges_dist_1	0.024327425776267	0.028929629983783	0.024691817506255	0.035710101250027	0.034761633363015	0.03132295128238	0.026363745617141	0.026102781312458	0.020498743682837	0.020123289996874	0.025845930768823	0.018243226547798
VerbPredicate	verb_edges_dist_2	-0.003220547485868	0.003068201193244	-0.003807931597404	0.005345868081267	0.003756117058141	-0.00341802472918	-0.000671857835492	0.006567199151825	0.011496676380232	0.018825150014767	0.009011041135263	0.013768994481522
VerbPredicate	verb_edges_dist_3	0.022542774336277	0.004219443883071	0.006974589077036	0.001037683629129	0.009442561447844	0.001192031439321	-0.008850056118567	0.001896176636583	0.019194896816288	0.005017227967567	0.007348282482644	-0.000787713939067
VerbPredicate	verb_edges_dist_4	0.051019936868372	0.064396597157463	0.060448823624537	0.061830893942442	0.055111182993335	0.055421355131727	0.053193746086898	0.052930029336076	0.058189459812232	0.053322122122738	0.055082439967232	0.063595944966807
VerbPredicate	verbal_head_per_sent	0.407218322867336	0.40563907427089	0.403358766857596	0.404768136631183	0.405295694940984	0.407682751096785	0.404492128066295	0.404225124190516	0.399547634818252	0.395241689363643	0.389581303776276	0.373586280830867
VerbPredicate	verbal_root_perc	0.039191148635524	0.045316623364778	0.035866302802024	0.042825166456735	0.034560049264729	0.042927172052046	0.036185658345142	0.036800884905556	0.026744727814025	0.035599452083732	0.024042854844702	0.028947001976801
VerbInflection	verbs_form_dist_Fin	0.029520101579787	0.023312780676656	0.001244870319051	0.002104101407253	0.007698968388066	0.018114799506591	0.02462575910269	0.025223038479367	0.009687617210267	0.017344076909088	0.016486627275764	0.022459566364566
VerbInflection	verbs_form_dist_Inf	0.07384491082782	0.063123418120301	0.061871850303512	0.065186358488109	0.060687265433641	0.06271417683682	0.070975552849259	0.055735015012469	0.070835415192952	0.063683355241656	0.060528789076508	0.054171349613233
VerbInflection	verbs_form_dist_Part	0.03839096996924	0.036426342599272	0.021529576710974	0.022649019121669	0.027870163317134	0.033913784775778	0.026462526168822	0.025612581677341	0.020566162813228	0.008268110093276	0.011296394541772	0.008737254954106
VerbInflection	verbs_mood_dist_Ind	0.082819691899428	0.077649307288912	0.06652272450559	0.069117838032078	0.079164055688637	0.086739334767111	0.088004643995695	0.086404610347825	0.074447220703832	0.07696761592913	0.068891259108578	0.075918825056854
VerbInflection	verbs_num_pers_dist_Sing+3	0.050197894971946	0.044369753348427	0.041053234709033	0.044691549049946	0.034885415109043	0.042586191664008	0.047045441610871	0.045208128203236	0.034906247089325	0.039873397361721	0.026484427917607	0.041251860029256
VerbInflection	verbs_tense_dist_Past	0.04504461868268	0.042150416644314	0.026861067480082	0.033168702945808	0.035080543087533	0.046937856032509	0.041808884372291	0.040714964500147	0.038398362007827	0.023574860708724	0.025418425205435	0.034339396273758
VerbInflection	verbs_tense_dist_Pres	0.05998016524886	0.053810516738066	0.03902367235547	0.042776377157723	0.039663358763257	0.048543315026257	0.048149428490916	0.057866293311473	0.053219501247521	0.050430086860586	0.050681181305828	0.056488237690515
POS	xpos_dist_A	0.010849174163943	0.010128661313363	0.001600256074803	0.003049831325145	0.005047691940757	0.007934898359389	0.01181889512023	0.007154661220959	0.005213078643287	-0.003186878030049	0.004994390648292	-0.008309366790986
POS	xpos_dist_B	-0.009675118012244	-0.008647315962911	-0.010670500990592	-0.011365165544098	-0.007757331956509	-0.022245360917871	-0.026526283923903	-0.02173675225954	-0.016155120224675	-0.018889250159306	-0.013712002054902	-0.007584780657543
POS	xpos_dist_CC	0.046772074096673	0.042106639687412	0.035646019021268	0.036939759032825	0.034718317381173	0.020203947154749	0.031797977751107	0.03663835111446	0.042461667215625	0.018412443831686	0.025744151160199	0.022278374969596
POS	xpos_dist_E	0.040266326856025	0.04177034896549	0.045664624554489	0.036981829394602	0.047230975421931	0.046172141941799	0.03836569111768	0.05256224856504	0.05061698116973	0.04591703799398	0.03922751031995	0.047008403169708
POS	xpos_dist_FB	0.003087508723375	-0.004502266065401	-0.002414679046378	0.001976564111386	-0.005772813610225	-0.001351160379455	0.007241882215695	0.006509973043737	0.008274416447704	0.01123457623902	0.006701144838321	-0.000754067192434
POS	xpos_dist_FF	0.076473247941093	0.081267024849956	0.07620276364979	0.073755578749531	0.067400296711982	0.067547894442946	0.070150928652706	0.083711743310416	0.084653501706765	0.092130561404084	0.081450715786412	0.058560068174317
POS	xpos_dist_FS	0.346248653773718	0.344005231585364	0.346921672357219	0.34860353467204	0.350465936726108	0.343595918659117	0.341880567747298	0.346480165438361	0.343888704698713	0.337438022596573	0.32058152225244	0.309575030903914
POS	xpos_dist_N	-0.015963075507571	0.00535975174441	0.01730245240047	0.007145189748437	0.004916472327221	0.010668816765449	0.001128551224403	0.011825969687638	0.014376343210559	0.009379504812243	0.001838555859391	-0.012777906048518
POS	xpos_dist_PC	-0.015775986718119	-0.010456792627016	-0.002840057016625	-0.012207439272524	-0.011565796500991	-0.017202448667874	-0.013498446213917	-0.002864369310142	-0.012604995775614	-0.017681518378313	-0.0087195437537	-0.011784037689338
POS	xpos_dist_RD	0.015843096766064	0.001127141927343	0.01306433363621	0.002953377353036	0.005219929349894	0.016060878143625	0.012494254926837	0.019432675834608	0.007334444654403	-0.00092239057058	0.009832341186126	0.020878059977278
POS	xpos_dist_RI	0.023111962872095	0.023739989049149	0.024758777517075	0.017543397520696	0.021465113801935	0.021222113908699	0.008826970732121	0.003453139384154	0.00940555181791	0.008637411432599	0.008911083455714	0.002627421696837
POS	xpos_dist_S	-0.008504628746423	-0.001229570419868	-0.001212644571907	-0.006255403643311	0.011997874222128	-0.000144044659362	-0.0256478272175	-0.008610891246184	-0.000372549812025	-0.001863795216214	0.00431542917172	0.007958463434707
POS	xpos_dist_SP	0.012423795225883	0.016703232678914	0.018152438397729	0.017132440759857	0.019026414459275	0.022044665173136	0.012648790376949	0.02556399139575	0.015350914248599	0.012023076917583	0.013331926329238	0.012550728442887
POS	xpos_dist_V	0.00374180625615	0.003525442500222	-0.009582535946292	0.004984170805123	0.012846067849049	0.021266500384042	0.017570511567108	0.020403936058548	0.020089990449847	0.015460804978027	0.00590927836029	0.004029512190293
POS	xpos_dist_VA	0.021050380741053	0.011654317098834	0.000309637559314	0.005172066066872	0.009728462362884	0.014267239062365	0.014170734276671	0.004073384001482	-0.009636377363347	-0.021884900912102	-0.008628840771252	-0.01740599955982
