Feat_group	feats	1	2	3	4	5	6	7	8	9	10	11	12
SyntacticDep	dep_dist_root	0.9753988695	0.9716991957	0.9691018984	0.9689766839	0.9694441497	0.9699763607	0.9691410029	0.9634903613	0.9568514454	0.946533558	0.9238730497	0.8909899183
TreeStructure	max_links_len	0.5006993714	0.498795712	0.4964558187	0.4950497422	0.4960408617	0.4962416584	0.4977834351	0.4939073622	0.4916958415	0.484574639	0.4720687841	0.4581517966
TreeStructure	n_prepositional_chains	0.1966947192	0.1868477217	0.1869264688	0.19163531	0.1970979736	0.1933845944	0.1918294389	0.1928300413	0.1937139024	0.1841161684	0.1838673081	0.1741474139
Order	obj_post	-0.008492897406	-0.001293199527	-0.005231368234	-0.00876890153	-0.005152148503	0.0006912702698	0.01901134362	0.0174716083	0.01262550939	-0.01278868311	-0.007730785396	-0.01136776046
TreeStructure	prep_dist_1	-0.001655462093	0.01315301364	-0.0002908673594	0.004192437283	0.004559907344	0.0123862435	0.01237762316	0.005767850613	0.003312869288	0.002269082074	-0.001105140249	0.01310254786
Subord	principal_proposition_dist	0.008430340098	0.01926567666	0.008405817946	0.00106885916	0.004578313082	-0.006101290551	-0.0058468608	0.005737150568	0.01322038474	0.0008924656998	0.007297819919	0.02249891501
Order	subj_post	-0.004878469159	-0.006574968341	0.003269203874	0.002482115061	-0.004915957959	0.00354525395	-0.001842512655	-0.007992067447	-0.02738463184	-0.01970510346	-0.0003062888906	-0.007958868038
Order	subj_pre	-0.00986138981	-0.003771479188	-0.005412197016	-0.01784556806	-0.02532260171	-0.0210966119	-0.01531148337	-0.01605389732	-0.002680082656	-0.001884124269	-0.02424024255	-0.007899631522
Subord	subordinate_dist_1	-0.005434176579	-0.001768369443	0.003927862034	0.004546068653	0.007411723053	0.00184198849	0.00692140178	0.005082068979	0.007255531604	0.005569786797	0.01193021238	0.01240560574
Subord	subordinate_post	-0.004691361349	-0.01800425411	-0.007010686739	-0.006915587066	-0.02013862147	-0.0200648819	-0.02357258989	-0.02456818597	-0.01529383921	-0.001643636456	-0.003922742503	-0.01478818049
Subord	subordinate_proposition_dist	0.007358342561	-0.004167809092	-0.006890394398	-0.009696303096	-0.01326303698	-0.007845633848	-0.02243955694	-0.0194612716	-0.005421357872	0.008756353432	0.0007276198995	0.005798586103
POS	upos_dist_ADJ	0.08160073554	0.08790873701	0.08461370841	0.0866322853	0.09798918727	0.09726797432	0.09668714713	0.08893039393	0.08734768399	0.07678193483	0.06776819052	0.07613047096
POS	upos_dist_ADP	-0.004889067575	0.01013120234	0.01376362997	0.0149580522	0.006952995987	0.01747762095	0.01494404869	0.0108403483	0.002530966646	-0.009989220761	-0.001472787524	-0.0138078088
POS	upos_dist_ADV	0.1646819117	0.1642450973	0.1616468062	0.1666005744	0.1662385229	0.1653995903	0.1657394502	0.1692627036	0.1735657492	0.1740432157	0.1656876224	0.1515551357
POS	upos_dist_AUX	0.1861276299	0.1931313961	0.1888118019	0.1948104265	0.1906964696	0.1939819891	0.193465806	0.2001743766	0.1876183181	0.1850644658	0.1808834401	0.1729017292
POS	upos_dist_CCONJ	0.1196462575	0.1277641904	0.1279604985	0.1245041743	0.1272814972	0.116842417	0.1162728471	0.1154014298	0.118966468	0.118902316	0.1198912409	0.1081317988
POS	upos_dist_DET	0.02304823203	0.01547540464	0.01456462908	0.0176925176	0.0205197298	0.02417594008	0.01226819469	0.01072112449	0.01284000298	0.01565238087	0.01557635472	0.02679346852
POS	upos_dist_NOUN	0.08039891065	0.07562051141	0.07642949769	0.07689979418	0.06597114201	0.0724541938	0.07867876988	0.07449939176	0.06716868942	0.06826241481	0.07787082748	0.06860495565
POS	upos_dist_NUM	0.1092483362	0.1040857555	0.1072952663	0.1033485355	0.1015776517	0.09925372546	0.09735444793	0.09422154324	0.0978446854	0.1044032084	0.09444558463	0.09338914291
POS	upos_dist_PRON	0.1962512351	0.1983753717	0.1976313151	0.1997600737	0.1943004931	0.1935314531	0.1896417322	0.1837670543	0.1868322039	0.1899339883	0.1881274859	0.1726299115
POS	upos_dist_PROPN	0.135972127	0.1298242194	0.1311804471	0.1327410699	0.1298451093	0.1342882939	0.1304431925	0.1317652951	0.1243545355	0.1205506287	0.1139362781	0.1042289652
POS	upos_dist_PUNCT	0.08768225433	0.08332159469	0.08240303454	0.08136438985	0.08787194566	0.08204505878	0.08239511105	0.08259701719	0.08399418383	0.0839579726	0.07642962776	0.069239162
POS	upos_dist_VERB	0.1068690718	0.1114307779	0.1113084499	0.1019501984	0.1057815155	0.09273771114	0.0943917782	0.09373103478	0.0979961844	0.1020332223	0.1000299758	0.09087816254
VerbPredicate	verb_edges_dist_1	0.01333876044	0.006550887266	-0.0005798577683	0.01040073244	0.01072938705	0.007623072879	0.01205905926	0.01249128592	0.002289115169	0.01264436107	0.004077818698	0.007852338402
VerbPredicate	verb_edges_dist_2	0.01069539295	0.01316562657	0.006560575304	0.005968506838	-0.005140123426	0.0003327628734	-0.005640014045	-0.002490596511	0.008823884072	-0.007830657268	0.005387104345	0.009020309245
